"Name" "Score" "freq_dw"
"RP11-557N21.1" "RP11-557N21.1" 0.108044249665472 NA
"PNCK" "PNCK" 0.108748949734465 NA
"MIR570" "MIR570" 0.110281417260326 NA
"CAPN8" "CAPN8" 0.110281417260326 1
"OAS3" "OAS3" 0.110281417260326 NA
"FBXL2" "FBXL2" 0.110281417260326 1
"CCBL2" "CCBL2" 0.110281417260326 1
"VPS50" "VPS50" 0.11055388685363 NA
"FTLP14" "FTLP14" 0.111840715857597 1
"CEP83" "CEP83" 0.112094539718314 1
"KCP" "KCP" 0.112275062477433 NA
"HMGN3-AS1" "HMGN3-AS1" 0.113105653498668 1
"ALDH8A1" "ALDH8A1" 0.113235511570338 1
"MMP20" "MMP20" 0.113817448717528 NA
"SENP6" "SENP6" 0.114401875963797 NA
"GSTT2" "GSTT2" 0.114482435347422 1
"CTD-2228K2.7" "CTD-2228K2.7" 0.115348013084808 1
"CPO" "CPO" 0.115517526763044 1
"RP13-297E16.4" "RP13-297E16.4" 0.116211513353312 NA
"EIF4A1" "EIF4A1" 0.116344517241982 1
"RP11-531A24.5" "RP11-531A24.5" 0.116559687815829 NA
"SSPO" "SSPO" 0.116908651268244 NA
"UFL1" "UFL1" 0.118093577414181 NA
"ITGA10" "ITGA10" 0.118093577414181 1
"EFCAB13" "EFCAB13" 0.118261939496327 4
"ZNF33A" "ZNF33A" 0.119167964108768 NA
"ZNF146" "ZNF146" 0.119728901759452 NA
"RSRC2" "RSRC2" 0.119837447217698 NA
"KIF11" "KIF11" 0.120813820477669 NA
"CTC-343N3.1" "CTC-343N3.1" 0.120813820477669 2
"ZNF761" "ZNF761" 0.121158176445348 NA
"PLCB1" "PLCB1" 0.121207300559343 NA
"WDR97" "WDR97" 0.121517502459088 NA
"OFD1" "OFD1" 0.121877633741084 NA
"POLQ" "POLQ" 0.122962870864642 NA
"FXR1" "FXR1" 0.123514182517283 4
"AC009950.2" "AC009950.2" 0.124767680879342 1
"ADAM20P1" "ADAM20P1" 0.125673547489081 1
"FAM63B" "FAM63B" 0.125897100576038 1
"ALCAM" "ALCAM" 0.125897100576038 4
"AHNAK2" "AHNAK2" 0.125897100576038 1
"GPATCH2" "GPATCH2" 0.125897100576038 1
"RP11-112J3.16" "RP11-112J3.16" 0.127078360839611 NA
"HERC2P3" "HERC2P3" 0.127265338803535 1
"NOL12" "NOL12" 0.127267468508941 NA
"RP11-441O15.3" "RP11-441O15.3" 0.127750204160097 NA
"SLK" "SLK" 0.128124203888277 NA
"CHKB" "CHKB" 0.128217840105126 1
"RP5-1086K13.1" "RP5-1086K13.1" 0.128459911485769 NA
"NEIL1" "NEIL1" 0.128777686424604 NA
"CWC27" "CWC27" 0.129154020679874 4
"ATP2A1" "ATP2A1" 0.129173055387268 1
"TNNI2" "TNNI2" 0.129251165822976 NA
"USP47" "USP47" 0.129522045265902 NA
"AGER" "AGER" 0.130133126142917 4
"GNGT1" "GNGT1" 0.130385596579133 2
"MIR17HG" "MIR17HG" 0.131482813854222 NA
"RP1-59D14.5" "RP1-59D14.5" 0.132292998230361 NA
"LINC00482" "LINC00482" 0.132657968518296 NA
"TTC41P" "TTC41P" 0.133691994386716 NA
"CTC-487M23.6" "CTC-487M23.6" 0.133691994386716 1
"SLC26A6" "SLC26A6" 0.133691994386716 NA
"SNHG20" "SNHG20" 0.133691994386716 NA
"ZNF704" "ZNF704" 0.133691994386716 NA
"F10" "F10" 0.134022198925796 4
"TBC1D8B" "TBC1D8B" 0.134787114657844 NA
"NONOP2" "NONOP2" 0.134998644053289 NA
"EPSTI1" "EPSTI1" 0.135501302131552 4
"GLS" "GLS" 0.136964748183904 4
"PNN" "PNN" 0.138538413378215 NA
"CNTRL" "CNTRL" 0.139575112583683 1
"ESCO1" "ESCO1" 0.139733742016684 1
"AC073283.7" "AC073283.7" 0.139742890565368 1
"NCBP2-AS1" "NCBP2-AS1" 0.140133906909033 NA
"ACRC" "ACRC" 0.140563377268715 1
"TMF1" "TMF1" 0.140936826844562 NA
"USO1" "USO1" 0.141295514595923 NA
"TMEM178A" "TMEM178A" 0.141478266481965 NA
"SLC11A1" "SLC11A1" 0.141478266481965 NA
"LEO1" "LEO1" 0.141478266481965 NA
"LINC00342" "LINC00342" 0.142012032641368 NA
"TOP2B" "TOP2B" 0.142545424119853 NA
"RP11-661A12.9" "RP11-661A12.9" 0.144183216471915 NA
"GIN1" "GIN1" 0.144246580811051 1
"RPGR" "RPGR" 0.145124795479254 NA
"GPM6B" "GPM6B" 0.145197220872402 1
"SLC16A8" "SLC16A8" 0.146240605421181 NA
"RP11-909N17.2" "RP11-909N17.2" 0.146654721034256 NA
"TMEM86B" "TMEM86B" 0.146794735914915 NA
"KRT32" "KRT32" 0.146794735914915 NA
"PADI1" "PADI1" 0.147902365030058 NA
"LINC01001" "LINC01001" 0.149255924492464 NA
"CTSK" "CTSK" 0.149255924492464 1
"FER1L4" "FER1L4" 0.149578295050852 3
"CASP8AP2" "CASP8AP2" 0.149999500660785 1
"PLK4" "PLK4" 0.150257084471536 NA
"SLC5A3" "SLC5A3" 0.15109835784631 NA
"POF1B" "POF1B" 0.151268472113083 NA
"TONSL-AS1" "TONSL-AS1" 0.151268472113083 NA
"IFI30" "IFI30" 0.152506707185827 5
"CCNL1" "CCNL1" 0.152548388087936 1
"RP11-93B14.6" "RP11-93B14.6" 0.152972972943428 NA
"KNTC1" "KNTC1" 0.153043541814235 NA
"PSMD6-AS2" "PSMD6-AS2" 0.153043541814235 NA
"TRIML2" "TRIML2" 0.153830618774846 NA
"ANKRD36B" "ANKRD36B" 0.154087275119092 1
"CTC-366B18.4" "CTC-366B18.4" 0.154260794748716 1
"MBNL2" "MBNL2" 0.154661740697535 NA
"CTD-2020K17.3" "CTD-2020K17.3" 0.154661740697535 6
"MAMDC4" "MAMDC4" 0.156860869153992 NA
"TRIM23" "TRIM23" 0.156920414390453 NA
"SYTL2" "SYTL2" 0.157024976043827 NA
"DIAPH3" "DIAPH3" 0.157024976043827 1
"NPIPB11" "NPIPB11" 0.157024976043827 NA
"LRRC39" "LRRC39" 0.157024976043827 NA
"FEZF1-AS1" "FEZF1-AS1" 0.157024976043827 1
"RP11-206L10.9" "RP11-206L10.9" 0.157384473022159 NA
"ARID4B" "ARID4B" 0.157390422249095 1
"RND3" "RND3" 0.157932892210082 NA
"CENPJ" "CENPJ" 0.158539951728145 6
"ARHGAP5" "ARHGAP5" 0.159033614471437 2
"KLHL17" "KLHL17" 0.159545053850551 NA
"MSTO2P" "MSTO2P" 0.159867170975124 NA
"SNORA75" "SNORA75" 0.160378688271291 NA
"POLK" "POLK" 0.161124938686866 NA
"C1GALT1" "C1GALT1" 0.16134943747216 1
"PCM1" "PCM1" 0.162159651382764 NA
"SACS" "SACS" 0.162607202482687 NA
"ZC3H13" "ZC3H13" 0.162713961175207 NA
"RANBP2" "RANBP2" 0.163208289661615 NA
"KRTAP4-12" "KRTAP4-12" 0.163488492409969 NA
"RP11-597D13.7" "RP11-597D13.7" 0.16395541989023 NA
"RTEL1-TNFRSF6B" "RTEL1-TNFRSF6B" 0.16395541989023 NA
"RP5-827C21.2" "RP5-827C21.2" 0.164331684351714 NA
"NDUFAF7" "NDUFAF7" 0.164331684351714 NA
"CLK1" "CLK1" 0.164406684425863 1
"C11orf63" "C11orf63" 0.164785428756604 1
"YOD1" "YOD1" 0.164785428756604 NA
"AGAP4" "AGAP4" 0.164785428756604 1
"RP11-230F18.5" "RP11-230F18.5" 0.164785428756604 NA
"HIST3H2BB" "HIST3H2BB" 0.164785428756604 4
"PLIN5" "PLIN5" 0.164785428756604 NA
"CCDC39" "CCDC39" 0.164789625674208 3
"ZNF644" "ZNF644" 0.165186948273734 NA
"BIRC3" "BIRC3" 0.165585068869745 1
"RP5-1142A6.9" "RP5-1142A6.9" 0.166726556814899 NA
"MIR647" "MIR647" 0.167133873039848 NA
"CDK10" "CDK10" 0.16733746653787 1
"SLC35G6" "SLC35G6" 0.167455157260998 NA
"RP5-1112D6.8" "RP5-1112D6.8" 0.169977893067337 NA
"RAD50" "RAD50" 0.170017430854926 NA
"ZNF600" "ZNF600" 0.170822734128234 NA
"MAP7D3" "MAP7D3" 0.171617339273971 NA
"LINC00431" "LINC00431" 0.17165351260051 NA
"GRB14" "GRB14" 0.171890050570613 2
"CTD-2195B23.3" "CTD-2195B23.3" 0.172537290246283 1
"ATRX" "ATRX" 0.172537290246283 1
"SLC25A36" "SLC25A36" 0.172537290246283 NA
"PKD1L2" "PKD1L2" 0.172537290246283 NA
"LRRN4CL" "LRRN4CL" 0.172537290246283 NA
"EIF2B3" "EIF2B3" 0.172537290246283 4
"RP11-1134I14.2" "RP11-1134I14.2" 0.172689886299788 NA
"AC005104.3" "AC005104.3" 0.173419238407472 5
"ATAD5" "ATAD5" 0.173629176794397 1
"N4BP2L2-IT2" "N4BP2L2-IT2" 0.174572289860285 NA
"NFXL1" "NFXL1" 0.174923831720164 NA
"FASTKD1" "FASTKD1" 0.174954235484826 2
"OVGP1" "OVGP1" 0.175519235227102 NA
"TPR" "TPR" 0.176220531584617 NA
"RANBP6" "RANBP6" 0.176470022628906 NA
"IFT74" "IFT74" 0.176470022628906 3
"EFHC1" "EFHC1" 0.176495029419395 1
"RP11-255G12.2" "RP11-255G12.2" 0.176640687635926 NA
"RP11-11N7.5" "RP11-11N7.5" 0.176946860136013 NA
"CH17-264L24.1" "CH17-264L24.1" 0.177358206358064 4
"SRSF11" "SRSF11" 0.17742788476341 NA
"PMFBP1" "PMFBP1" 0.17748350447539 NA
"LARP7" "LARP7" 0.178383162495395 NA
"TTC14" "TTC14" 0.17875401148055 NA
"HSPA1B" "HSPA1B" 0.179108785199601 2
"RNY4P10" "RNY4P10" 0.179593958394333 NA
"RP11-195E2.1" "RP11-195E2.1" 0.179593958394333 NA
"GUCA1B" "GUCA1B" 0.180280568123292 1
"RP11-540B6.6" "RP11-540B6.6" 0.180280568123292 NA
"HOXB6" "HOXB6" 0.180280568123292 1
"AHCTF1" "AHCTF1" 0.180311787418086 2
"TRIM74" "TRIM74" 0.180344306514383 NA
"TERT" "TERT" 0.181152068735394 NA
"ROCK1" "ROCK1" 0.181281931155753 NA
"MRE11A" "MRE11A" 0.181548168444298 NA
"RP4-728D4.2" "RP4-728D4.2" 0.181647453877706 NA
"PDS5B" "PDS5B" 0.181647453877706 NA
"THUMPD3-AS1" "THUMPD3-AS1" 0.181768465112665 NA
"ZNF182" "ZNF182" 0.181768465112665 NA
"ZBTB11" "ZBTB11" 0.182152123705938 NA
"GLIS2-AS1" "GLIS2-AS1" 0.18274446330403 2
"RFTN2" "RFTN2" 0.183233929979773 NA
"HOXB-AS3" "HOXB-AS3" 0.183351456674739 2
"IFT80" "IFT80" 0.183972102597725 1
"POLR3G" "POLR3G" 0.184206928125385 NA
"RP11-583F2.1" "RP11-583F2.1" 0.184285519477186 NA
"MSH4" "MSH4" 0.18458147100973 NA
"RP4-694A7.2" "RP4-694A7.2" 0.185064714235123 NA
"PIBF1" "PIBF1" 0.185201609042851 NA
"TTC37" "TTC37" 0.185658780006893 NA
"JMJD1C" "JMJD1C" 0.185695988006684 NA
"ZFC3H1" "ZFC3H1" 0.186191353093778 NA
"RBM12B-AS1" "RBM12B-AS1" 0.186417721075018 NA
"FAM150B" "FAM150B" 0.186687705526559 1
"RNU1-103P" "RNU1-103P" 0.187441861591759 NA
"C1orf162" "C1orf162" 0.187648688308392 1
"ZNF37A" "ZNF37A" 0.187683377320021 NA
"ZCCHC11" "ZCCHC11" 0.188015269993002 NA
"CTD-3185P2.1" "CTD-3185P2.1" 0.188015269993002 1
"NFYC-AS1" "NFYC-AS1" 0.188015269993002 NA
"TPT1-AS1" "TPT1-AS1" 0.188015269993002 NA
"SCART1" "SCART1" 0.188182699126687 NA
"RP11-46F15.2" "RP11-46F15.2" 0.18826621602273 NA
"CCDC66" "CCDC66" 0.188304705135062 3
"MTMR7" "MTMR7" 0.188683013171006 NA
"CTB-129O4.1" "CTB-129O4.1" 0.189028586199071 1
"RP11-465B22.3" "RP11-465B22.3" 0.189388397902812 NA
"CCDC18-AS1" "CCDC18-AS1" 0.189388397902812 1
"C5orf42" "C5orf42" 0.190189920966449 6
"KCNAB3" "KCNAB3" 0.19074998474781 NA
"AKAP5" "AKAP5" 0.191705802961525 1
"PNPT1" "PNPT1" 0.192219081201405 NA
"RP11-297D21.2" "RP11-297D21.2" 0.192721392952281 NA
"CLEC18B" "CLEC18B" 0.192889104179618 2
"CHD1" "CHD1" 0.193230692220982 3
"SCHIP1" "SCHIP1" 0.193885523665736 NA
"DMTF1" "DMTF1" 0.194252305432255 1
"GCNT7" "GCNT7" 0.194764621826318 3
"LIG4" "LIG4" 0.195277946380655 NA
"CLOCK" "CLOCK" 0.195432222326978 1
"ZNF525" "ZNF525" 0.195514575395527 NA
"PUS7L" "PUS7L" 0.195741403455729 NA
"QSER1" "QSER1" 0.195741403455729 NA
"CCDC57" "CCDC57" 0.195741403455729 1
"RP11-258C19.7" "RP11-258C19.7" 0.195783350950225 NA
"ABO" "ABO" 0.196426992113141 1
"RP11-20I23.2" "RP11-20I23.2" 0.197047254638454 NA
"RP11-218F10.3" "RP11-218F10.3" 0.197352537154373 NA
"RB1CC1" "RB1CC1" 0.198276903370755 NA
"SEMA3B" "SEMA3B" 0.198333114243469 NA
"HECTD2" "HECTD2" 0.198667911850417 2
"N4BP2L2" "N4BP2L2" 0.198667911850417 NA
"TMPRSS6" "TMPRSS6" 0.199616301989622 NA
"CTD-3252C9.4" "CTD-3252C9.4" 0.200294181780561 1
"NPIPB4" "NPIPB4" 0.201516924072837 NA
"ZNF204P" "ZNF204P" 0.201540649646691 NA
"MYH7B" "MYH7B" 0.201551495034291 NA
"DRD4" "DRD4" 0.202707929246524 1
"CTD-2318O12.1" "CTD-2318O12.1" 0.203425661910637 3
"WASH1" "WASH1" 0.203458976106737 NA
"DDX46" "DDX46" 0.203458976106737 2
"KBTBD8" "KBTBD8" 0.203458976106737 NA
"TNK2" "TNK2" 0.203458976106737 NA
"CRY1" "CRY1" 0.203458976106737 1
"CCDC121" "CCDC121" 0.203563511132827 2
"MARCH1" "MARCH1" 0.204159901272239 NA
"PHIP" "PHIP" 0.204159901272239 NA
"XRN1" "XRN1" 0.205206546256959 NA
"AC109333.10" "AC109333.10" 0.206348345128478 2
"AHI1" "AHI1" 0.206759786148885 1
"CLEC2D" "CLEC2D" 0.206773332798493 3
"F2RL1" "F2RL1" 0.208182566780898 2
"HSPA4L" "HSPA4L" 0.209417852355411 1
"PP14571" "PP14571" 0.209417852355411 NA
"RP11-429J17.5" "RP11-429J17.5" 0.210065330480977 NA
"RP11-158K1.3" "RP11-158K1.3" 0.210168987912844 NA
"RP11-496H1.1" "RP11-496H1.1" 0.210748547501575 NA
"ANKRD36C" "ANKRD36C" 0.210748547501575 3
"S100A1" "S100A1" 0.211167995536238 NA
"BAZ1A" "BAZ1A" 0.211167995536238 1
"RP1-102E24.8" "RP1-102E24.8" 0.211167995536238 NA
"RAD21" "RAD21" 0.211167995536238 NA
"NALT1" "NALT1" 0.211416008292496 NA
"ZNF92" "ZNF92" 0.213339602495115 NA
"WDHD1" "WDHD1" 0.213504941595053 NA
"NOV" "NOV" 0.213504941595053 NA
"SASS6" "SASS6" 0.213564771405417 NA
"SNHG21" "SNHG21" 0.213741358079116 NA
"MTERF1" "MTERF1" 0.213741358079116 NA
"RP3-368A4.5" "RP3-368A4.5" 0.215450436477385 NA
"SNORD69" "SNORD69" 0.215543457682433 NA
"RP11-93B14.9" "RP11-93B14.9" 0.216097058667824 NA
"TRIP11" "TRIP11" 0.21653778451113 NA
"CCAT1" "CCAT1" 0.216552360167464 2
"HNRNPA1P14" "HNRNPA1P14" 0.216806575970759 1
"ADAMTS13" "ADAMTS13" 0.218168396967677 3
"TUBB8P1" "TUBB8P1" 0.218538890030935 NA
"GOLGA2P5" "GOLGA2P5" 0.218550119600455 1
"GBP3" "GBP3" 0.21885144110231 2
"EFEMP2" "EFEMP2" 0.218868469329396 3
"RP1-267D11.6" "RP1-267D11.6" 0.218868469329396 NA
"GAB1" "GAB1" 0.218868469329396 1
"STON1" "STON1" 0.218868469329396 NA
"ZNF711" "ZNF711" 0.219440911849291 NA
"RTKN2" "RTKN2" 0.219535909295891 NA
"ZNF780B" "ZNF780B" 0.220333181532288 NA
"RP11-429J17.8" "RP11-429J17.8" 0.220909122753099 NA
"RN7SKP173" "RN7SKP173" 0.221127195725249 NA
"CCDC30" "CCDC30" 0.221940929503884 3
"ZNF780A" "ZNF780A" 0.223644505796554 NA
"HERC2P10" "HERC2P10" 0.224528644509304 1
"RP11-70L8.4" "RP11-70L8.4" 0.225063067422539 NA
"ANKRD12" "ANKRD12" 0.225664554171385 1
"CAPN12" "CAPN12" 0.225671054294375 3
"ZNF638" "ZNF638" 0.225671054294375 NA
"MIR6859-3" "MIR6859-3" 0.226243876024213 NA
"SHTN1" "SHTN1" 0.226560405066329 NA
"RP11-526I2.5" "RP11-526I2.5" 0.226560405066329 NA
"RP5-981O7.2" "RP5-981O7.2" 0.226560405066329 NA
"MTMR11" "MTMR11" 0.226560405066329 NA
"RP11-783K16.5" "RP11-783K16.5" 0.227039985871504 NA
"RP11-64D22.5" "RP11-64D22.5" 0.227392759328012 NA
"RNU6-1016P" "RNU6-1016P" 0.227861047775833 NA
"ATP2B1" "ATP2B1" 0.228007499393964 3
"PIK3CA" "PIK3CA" 0.228564139409341 NA
"IFT81" "IFT81" 0.229268672061806 1
"LRRC7" "LRRC7" 0.229703519865891 NA
"SCAANT1" "SCAANT1" 0.229822559304281 NA
"TRMT13" "TRMT13" 0.230682065209949 NA
"EIF5B" "EIF5B" 0.231390928093964 3
"BHMG1" "BHMG1" 0.232031671470506 1
"ANKRD20A4" "ANKRD20A4" 0.232031671470506 2
"RP11-417L19.6" "RP11-417L19.6" 0.232243621736295 NA
"NRIP1" "NRIP1" 0.233526196275071 NA
"IFI44" "IFI44" 0.233979608214004 2
"POLR2J3" "POLR2J3" 0.234243810322112 NA
"GSDMB" "GSDMB" 0.234243810322112 1
"COL4A3" "COL4A3" 0.234243810322112 1
"RP11-631N16.4" "RP11-631N16.4" 0.234377293146711 NA
"RP11-298I3.1" "RP11-298I3.1" 0.234845965264114 NA
"RP11-295D4.3" "RP11-295D4.3" 0.234845965264114 NA
"RGL3" "RGL3" 0.235720954647947 NA
"RECQL" "RECQL" 0.235720954647947 NA
"NIPBL" "NIPBL" 0.236148021672152 NA
"APC" "APC" 0.236740463912454 1
"GPR35" "GPR35" 0.237113979465589 1
"RP11-21I4.3" "RP11-21I4.3" 0.23880546358141 NA
"LCN12" "LCN12" 0.239121262796517 NA
"KCNIP4" "KCNIP4" 0.239219679833797 NA
"STX16-NPEPL1" "STX16-NPEPL1" 0.239719226173055 NA
"JMJD7-PLA2G4B" "JMJD7-PLA2G4B" 0.239801230080318 NA
"SMG1P7" "SMG1P7" 0.239801230080318 NA
"ANKAR" "ANKAR" 0.240738143944907 1
"RP11-394B2.1" "RP11-394B2.1" 0.241467355483885 NA
"AXDND1" "AXDND1" 0.241467355483885 1
"DLGAP5" "DLGAP5" 0.241799836799954 1
"FAM35A" "FAM35A" 0.241918692666777 1
"EIF2A" "EIF2A" 0.241918692666777 1
"ZNF276" "ZNF276" 0.241918692666777 NA
"RP11-927P21.4" "RP11-927P21.4" 0.241918692666777 NA
"ANKK1" "ANKK1" 0.241918692666777 1
"ZNF83" "ZNF83" 0.242122171352092 NA
"CTB-31O20.8" "CTB-31O20.8" 0.242198029290638 1
"RP11-1391J7.1" "RP11-1391J7.1" 0.24393606107534 NA
"AL354822.1" "AL354822.1" 0.244398835925302 1
"RP11-879F14.2" "RP11-879F14.2" 0.246280927357838 NA
"C9orf84" "C9orf84" 0.24661284467402 1
"SLC1A3" "SLC1A3" 0.247353786773018 NA
"ZNF114" "ZNF114" 0.248059461273782 NA
"CCDC146" "CCDC146" 0.248207608297527 1
"CNTD1" "CNTD1" 0.249585059665317 1
"CNTLN" "CNTLN" 0.249585059665317 1
"TRIM33" "TRIM33" 0.249585059665317 NA
"RIT1" "RIT1" 0.249843260385795 NA
"RP11-299J3.8" "RP11-299J3.8" 0.249843260385795 NA
"RBM41" "RBM41" 0.249893563518456 NA
"ZNF594" "ZNF594" 0.250055125049225 NA
"AACSP1" "AACSP1" 0.251934463299764 1
"ZNF518A" "ZNF518A" 0.252534291492116 NA
"RASA1" "RASA1" 0.253426607066941 NA
"CEP135" "CEP135" 0.254405567631777 2
"SHPRH" "SHPRH" 0.256054453773564 NA
"GNG3" "GNG3" 0.256054453773564 1
"NEMF" "NEMF" 0.256287081941536 NA
"TCTE3" "TCTE3" 0.256916534289881 NA
"RP1-228H13.5" "RP1-228H13.5" 0.257242918877687 NA
"CTA-243E7.1" "CTA-243E7.1" 0.257242918877687 1
"CPLX1" "CPLX1" 0.257242918877687 2
"CASD1" "CASD1" 0.257242918877687 1
"KIF15" "KIF15" 0.257283264769591 NA
"AMY2B" "AMY2B" 0.260080958435031 2
"RP11-726G1.1" "RP11-726G1.1" 0.260655965072052 NA
"CNGA4" "CNGA4" 0.260717284387462 1
"WDR86" "WDR86" 0.261993387292226 NA
"PDZK1" "PDZK1" 0.263255238331343 NA
"HMMR" "HMMR" 0.263274099759708 3
"DNHD1" "DNHD1" 0.264407950253884 5
"RNF224" "RNF224" 0.26489227785881 NA
"ITGA7" "ITGA7" 0.26489227785881 NA
"RHBDL3" "RHBDL3" 0.26489227785881 NA
"SMC3" "SMC3" 0.265444163541609 NA
"ZNF107" "ZNF107" 0.265849392880117 NA
"RP11-804H8.6" "RP11-804H8.6" 0.266132445832318 NA
"FANCM" "FANCM" 0.267793036257087 4
"PRPF40A" "PRPF40A" 0.271058468478132 NA
"BTAF1" "BTAF1" 0.271655257979355 3
"RIF1" "RIF1" 0.272006612621179 NA
"ITGB3BP" "ITGB3BP" 0.272533144158574 NA
"CYP4F11" "CYP4F11" 0.272533144158574 2
"FGF17" "FGF17" 0.272533144158574 1
"RP11-754B17.1" "RP11-754B17.1" 0.27291293775449 NA
"SREK1" "SREK1" 0.273214187223797 NA
"YAE1D1" "YAE1D1" 0.273506436862786 NA
"MST1L" "MST1L" 0.273986720091004 NA
"ZNF267" "ZNF267" 0.275009571222334 NA
"ITSN2" "ITSN2" 0.275362717124827 NA
"USP16" "USP16" 0.275642742299399 NA
"SMC6" "SMC6" 0.27686374918784 NA
"RPS20P22" "RPS20P22" 0.277224087161777 NA
"MIR6859-1" "MIR6859-1" 0.277668991342405 NA
"ANKRD26" "ANKRD26" 0.278089259969091 2
"RP11-431J24.2" "RP11-431J24.2" 0.278336798274998 NA
"PHF3" "PHF3" 0.279936 NA
"RP4-669P10.20" "RP4-669P10.20" 0.280165525321835 NA
"IMPG1" "IMPG1" 0.280165525321835 1
"MRPL12" "MRPL12" 0.280165525321835 NA
"PADI2" "PADI2" 0.280165525321835 NA
"USP38" "USP38" 0.280165525321835 NA
"USP45" "USP45" 0.280479180754091 NA
"IBTK" "IBTK" 0.280621238480061 1
"RP11-336K24.12" "RP11-336K24.12" 0.280962050210404 NA
"GCC2" "GCC2" 0.281693605963174 5
"KIAA1551" "KIAA1551" 0.283721953341068 NA
"MYO15B" "MYO15B" 0.283757413201466 NA
"AMT" "AMT" 0.283857342797523 1
"GOLGA8H" "GOLGA8H" 0.285954757510589 1
"CCL5" "CCL5" 0.287056986955102 1
"RP11-347C12.1" "RP11-347C12.1" 0.287056986955102 NA
"THAP9" "THAP9" 0.287117817038516 NA
"MIS18BP1" "MIS18BP1" 0.287126410295812 NA
"TMEM123" "TMEM123" 0.287789428888425 NA
"GEM" "GEM" 0.287789428888425 2
"IDUA" "IDUA" 0.287789428888425 1
"DDHD1" "DDHD1" 0.287789428888425 1
"PNISR" "PNISR" 0.289958795139303 NA
"CTSW" "CTSW" 0.291227781804698 6
"TH2LCRR" "TH2LCRR" 0.292296891183617 NA
"DDX60L" "DDX60L" 0.292882487790309 1
"CCDC14" "CCDC14" 0.293330087801235 2
"PPIL4" "PPIL4" 0.294203549164184 NA
"ZNF782" "ZNF782" 0.294543331876797 NA
"CTD-2561B21.11" "CTD-2561B21.11" 0.294543331876797 2
"ZGLP1" "ZGLP1" 0.295404862393146 NA
"RP13-516M14.8" "RP13-516M14.8" 0.295404862393146 NA
"FOXA1" "FOXA1" 0.295404862393146 1
"TMEM240" "TMEM240" 0.296115181594181 NA
"CEP126" "CEP126" 0.296118692339736 3
"GNL2" "GNL2" 0.29933807208284 1
"ZNF845" "ZNF845" 0.299625022315959 NA
"RBM14-RBM4" "RBM14-RBM4" 0.301601840695171 NA
"ZC3H15" "ZC3H15" 0.301601840695171 NA
"PEX5L" "PEX5L" 0.301879811029311 NA
"LINC01272" "LINC01272" 0.303011833365778 NA
"RP11-44F14.2" "RP11-44F14.2" 0.303011833365778 NA
"LRRIQ3" "LRRIQ3" 0.303788056647933 NA
"SLC5A4" "SLC5A4" 0.303887846394832 NA
"AANAT" "AANAT" 0.304637752089153 1
"RP11-423P10.2" "RP11-423P10.2" 0.304889167457575 NA
"AD000684.2" "AD000684.2" 0.305747559780655 1
"LAMA5" "LAMA5" 0.306341789926269 NA
"NAALAD2" "NAALAD2" 0.306749768890379 NA
"CEBPZ" "CEBPZ" 0.308188126941947 2
"DNAJC2" "DNAJC2" 0.308909159457029 2
"LINC01481" "LINC01481" 0.309634932036214 NA
"FGD6" "FGD6" 0.309768481130807 4
"CYP46A1" "CYP46A1" 0.31061034933108 3
"SYT2" "SYT2" 0.31061034933108 NA
"AC006978.6" "AC006978.6" 0.31061034933108 2
"CTD-2583A14.11" "CTD-2583A14.11" 0.31061034933108 1
"SMPD5" "SMPD5" 0.310751837593414 NA
"HMGA1P2" "HMGA1P2" 0.31235481912209 1
"LINC00624" "LINC00624" 0.3135418367714 NA
"ATM" "ATM" 0.314222243409828 1
"LINC00640" "LINC00640" 0.315454277154046 NA
"GEN1" "GEN1" 0.316331747499391 1
"PPFIA4" "PPFIA4" 0.316696545466846 NA
"DMXL2" "DMXL2" 0.317569573909439 1
"TOMM5" "TOMM5" 0.318200417808791 NA
"FAR1" "FAR1" 0.318200417808791 1
"RP11-788A1.1" "RP11-788A1.1" 0.318200417808791 NA
"BRCA2" "BRCA2" 0.318395621272946 2
"CAPRIN2" "CAPRIN2" 0.319320321669233 5
"REL" "REL" 0.319438618661606 NA
"ZNF292" "ZNF292" 0.319873807602483 NA
"CEP55" "CEP55" 0.321413880607008 2
"RP11-304F15.3" "RP11-304F15.3" 0.321413880607008 NA
"ZGRF1" "ZGRF1" 0.321839021428154 NA
"SSB" "SSB" 0.321958184840833 NA
"CHORDC1" "CHORDC1" 0.321958184840833 4
"RP11-1072A3.3" "RP11-1072A3.3" 0.322402914156599 NA
"NPIPB5" "NPIPB5" 0.323581072951223 NA
"CWC22" "CWC22" 0.323924739785445 1
"KIF14" "KIF14" 0.324338540897294 NA
"ESR2" "ESR2" 0.325087076345273 1
"AC068580.6" "AC068580.6" 0.325378838682168 1
"MEF2C" "MEF2C" 0.325378838682168 NA
"CFAP53" "CFAP53" 0.325782046313633 2
"DDX47" "DDX47" 0.325782046313633 1
"THOC1" "THOC1" 0.325782046313633 NA
"SH3GL1P2" "SH3GL1P2" 0.325782046313633 NA
"RP11-802E16.3" "RP11-802E16.3" 0.325944508493303 NA
"FRZB" "FRZB" 0.326587940987079 1
"CCDC150" "CCDC150" 0.326723208808692 4
"GALNT3" "GALNT3" 0.32727627469938 1
"DEPDC7" "DEPDC7" 0.327368512260381 1
"DNTTIP2" "DNTTIP2" 0.327425965044164 1
"SMC4" "SMC4" 0.328093872081491 NA
"PPIG" "PPIG" 0.329604879374274 NA
