"Name"	"Score"	"freq_up"
"CSF2RA"	"CSF2RA"	1	3
"PMEPA1"	"PMEPA1"	1	2
"RP11-157F20.3"	"RP11-157F20.3"	1	2
"RGL1"	"RGL1"	1	2
"CDKN1B"	"CDKN1B"	1	3
"PNMA2"	"PNMA2"	1	3
"DNM3"	"DNM3"	1	2
"IFNWP19"	"IFNWP19"	1	3
"SLC40A1"	"SLC40A1"	1	2
"VIPR1"	"VIPR1"	1	2
"FBXO32"	"FBXO32"	1	3
"STK32A"	"STK32A"	1	3
"GBP3"	"GBP3"	1	2
"CELF2"	"CELF2"	1	1
"DCLK1"	"DCLK1"	1	3
"PADI2"	"PADI2"	1	3
"ST6GAL1"	"ST6GAL1"	1	1
"LBX2-AS1"	"LBX2-AS1"	1	2
"MAPK10"	"MAPK10"	1	2
"SNX31"	"SNX31"	1	1
"CTC-523E23.1"	"CTC-523E23.1"	1	2
"DCHS1"	"DCHS1"	1	2
"HCN4"	"HCN4"	1	2
"METTL15P1"	"METTL15P1"	1	1
"EGF"	"EGF"	1	2
"GAB2"	"GAB2"	1	1
"RP11-44F21.5"	"RP11-44F21.5"	1	3
"FCN3"	"FCN3"	1	2
"INHBB"	"INHBB"	1	3
"CTD-2246P4.1"	"CTD-2246P4.1"	1	2
"VAMP5"	"VAMP5"	1	1
"CH17-360D5.2"	"CH17-360D5.2"	1	3
"KCNK9"	"KCNK9"	1	2
"KIF3C"	"KIF3C"	1	2
"PHYHD1"	"PHYHD1"	1	3
"ZBTB18"	"ZBTB18"	1	1
"MRAS"	"MRAS"	1	1
"COL6A1"	"COL6A1"	1	2
"MN1"	"MN1"	1	1
"RP11-510J16.5"	"RP11-510J16.5"	1	2
"RP11-353N4.6"	"RP11-353N4.6"	1	2
"PRRX2-AS1"	"PRRX2-AS1"	1	4
"C1orf228"	"C1orf228"	1	3
"IL1RN"	"IL1RN"	1	1
"SLC2A3"	"SLC2A3"	1	1
"B3GNT7"	"B3GNT7"	1	1
"SH3TC2"	"SH3TC2"	1	2
"FURIN"	"FURIN"	1	2
"RN7SL145P"	"RN7SL145P"	1	1
"PLK2"	"PLK2"	1	1
"GPR87"	"GPR87"	1	2
"SH2D3C"	"SH2D3C"	1	2
"CTD-2017C7.2"	"CTD-2017C7.2"	1	2
"L1CAM"	"L1CAM"	1	1
"FAT2"	"FAT2"	1	1
"ATP10D"	"ATP10D"	1	1
"MMP14"	"MMP14"	1	1
"WIPI1"	"WIPI1"	1	3
"CTA-293F17.1"	"CTA-293F17.1"	1	4
"SHF"	"SHF"	1	2
"CD82"	"CD82"	1	1
"MMP23A"	"MMP23A"	1	1
"RP11-1124B17.1"	"RP11-1124B17.1"	1	1
"ADGRL2"	"ADGRL2"	1	1
"FLG"	"FLG"	1	1
"ATP5G1P6"	"ATP5G1P6"	1	1
"RP11-1E22.1"	"RP11-1E22.1"	1	1
"TPBGL"	"TPBGL"	1	1
"CTA-363E6.6"	"CTA-363E6.6"	1	2
"PCDHB3"	"PCDHB3"	1	3
"EIF4A2P2"	"EIF4A2P2"	1	2
"RP11-404P21.9"	"RP11-404P21.9"	1	2
"ZNF347"	"ZNF347"	1	1
"CTC-471J1.10"	"CTC-471J1.10"	1	1
"RP11-43D2.2"	"RP11-43D2.2"	1	1
"MIR4685"	"MIR4685"	1	1
"CTD-3035K23.6"	"CTD-3035K23.6"	1	1
"C1orf168"	"C1orf168"	1	2
"MIR1915"	"MIR1915"	1	1
"HLA-DRB5"	"HLA-DRB5"	1	1
"LINC01124"	"LINC01124"	1	2
"RP11-446H18.1"	"RP11-446H18.1"	1	2
"TRGV5"	"TRGV5"	1	1
"LIMS1-AS1"	"LIMS1-AS1"	1	1
"CRTC3-AS1"	"CRTC3-AS1"	1	2
"RP1-199J3.6"	"RP1-199J3.6"	1	1
"INSC"	"INSC"	1	1
"NODAL"	"NODAL"	1	1
"PCDHB12"	"PCDHB12"	1	3
"YWHAZP2"	"YWHAZP2"	1	1
"TPTE2"	"TPTE2"	1	3
"RP1-187B23.1"	"RP1-187B23.1"	1	3
"AC010761.9"	"AC010761.9"	1	1
"KRT38"	"KRT38"	1	1
"SPATA32"	"SPATA32"	1	3
"RGPD6"	"RGPD6"	1	1
"KLHL41"	"KLHL41"	1	2
"SYNDIG1L"	"SYNDIG1L"	1	2
"SPAG16"	"SPAG16"	1	1
"RP11-649A18.3"	"RP11-649A18.3"	1	3
"U52111.14"	"U52111.14"	1	3
"RBPJL"	"RBPJL"	1	3
"TPO"	"TPO"	1	2
"CDH17"	"CDH17"	1	1
"CPSF4L"	"CPSF4L"	1	1
"CIITA"	"CIITA"	1	2
"PDZD9"	"PDZD9"	1	2
"ADGRF4"	"ADGRF4"	1	2
"MAGEB3"	"MAGEB3"	1	3
"RP5-874C20.6"	"RP5-874C20.6"	1	2
"RP11-449J21.5"	"RP11-449J21.5"	1	4
"AC111200.7"	"AC111200.7"	1	1
"GPR132"	"GPR132"	1	1
"LGALS4"	"LGALS4"	1	2
"ZNF665"	"ZNF665"	1	3
"RP11-283G6.3"	"RP11-283G6.3"	1	1
"RNF217-AS1"	"RNF217-AS1"	1	3
"RP11-186B7.4"	"RP11-186B7.4"	1	3
"RNU7-140P"	"RNU7-140P"	1	1
"IKZF2"	"IKZF2"	1	2
"POU2F3"	"POU2F3"	1	1
"LPP-AS2"	"LPP-AS2"	1	3
"CDSN"	"CDSN"	1	1
"GABRR2"	"GABRR2"	1	2
"MEF2C-AS1"	"MEF2C-AS1"	1	2
"ALDH1A2"	"ALDH1A2"	1	1
"RP11-665C16.9"	"RP11-665C16.9"	1	1
"CES5AP1"	"CES5AP1"	1	2
"RP11-505K9.4"	"RP11-505K9.4"	1	2
"SDS"	"SDS"	1	1
"YWHAEP7"	"YWHAEP7"	1	1
"HMCN1"	"HMCN1"	1	2
"MT-TM"	"MT-TM"	1	2
"ARNT2"	"ARNT2"	1	2
"RP5-823G15.5"	"RP5-823G15.5"	1	2
"RP1-90J20.8"	"RP1-90J20.8"	1	3
"RP11-182J1.12"	"RP11-182J1.12"	1	3
"AC002398.11"	"AC002398.11"	1	2
"FAM179A"	"FAM179A"	1	2
"PDE4D"	"PDE4D"	1	2
"ORAOV1P1"	"ORAOV1P1"	1	2
"P4HA2-AS1"	"P4HA2-AS1"	1	3
"SERPINF2"	"SERPINF2"	1	3
"OR7D2"	"OR7D2"	1	1
"RTN1"	"RTN1"	1	2
"KLK4"	"KLK4"	1	3
"HAPLN2"	"HAPLN2"	1	2
"KIF7"	"KIF7"	1	2
"CCER2"	"CCER2"	1	4
"RAB11FIP4"	"RAB11FIP4"	1	1
"CNTN2"	"CNTN2"	1	2
"FAM83A"	"FAM83A"	1	1
"CALML3-AS1"	"CALML3-AS1"	1	1
"RP11-480I12.9"	"RP11-480I12.9"	1	1
"ZYG11A"	"ZYG11A"	1	1
"RP11-193M21.1"	"RP11-193M21.1"	1	3
"TBATA"	"TBATA"	1	1
"RP11-569G13.2"	"RP11-569G13.2"	1	3
"MYO16-AS1"	"MYO16-AS1"	1	3
"GSN-AS1"	"GSN-AS1"	1	2
"LINCR-0001"	"LINCR-0001"	1	3
"TPM1"	"TPM1"	1	1
"RP11-368I7.4"	"RP11-368I7.4"	1	3
"DEGS2"	"DEGS2"	1	4
"HIST1H2BJ"	"HIST1H2BJ"	1	2
"TMEM150C"	"TMEM150C"	1	3
"AP001625.6"	"AP001625.6"	1	2
"RP11-567G11.1"	"RP11-567G11.1"	1	1
"AC010504.2"	"AC010504.2"	1	2
"RP6-218J18.2"	"RP6-218J18.2"	1	2
"ATP6V1B1"	"ATP6V1B1"	1	2
"TEKT5"	"TEKT5"	1	1
"PCDHGB2"	"PCDHGB2"	1	1
"FUT3"	"FUT3"	1	2
"ZBTB40-IT1"	"ZBTB40-IT1"	1	1
"RP11-320G24.1"	"RP11-320G24.1"	1	1
"TEX36"	"TEX36"	1	1
"TUBA1A"	"TUBA1A"	1	1
"RP11-480I12.5"	"RP11-480I12.5"	1	2
"RNF224"	"RNF224"	1	3
"LGALS2"	"LGALS2"	1	3
"FHL1"	"FHL1"	1	2
"FAM92B"	"FAM92B"	1	3
"RGS9"	"RGS9"	1	2
"RP11-165J3.6"	"RP11-165J3.6"	1	3
"LINC01183"	"LINC01183"	1	1
"FRMPD1"	"FRMPD1"	1	3
"SRGAP3"	"SRGAP3"	1	1
"AC022819.3"	"AC022819.3"	1	1
"SEMA6C"	"SEMA6C"	1	3
"RP11-474O21.5"	"RP11-474O21.5"	1	1
"ZNF280D"	"ZNF280D"	1	3
"LIMD2"	"LIMD2"	1	3
"NATD1"	"NATD1"	1	1
"RGS6"	"RGS6"	1	3
"CRYBB2"	"CRYBB2"	1	2
"RP11-54A4.2"	"RP11-54A4.2"	1	1
"RGAG1"	"RGAG1"	1	1
"SPEF2"	"SPEF2"	1	3
"ENPEP"	"ENPEP"	1	3
"RP11-211G23.2"	"RP11-211G23.2"	1	3
"LFNG"	"LFNG"	1	2
"MUC5B"	"MUC5B"	1	1
"ECEL1P1"	"ECEL1P1"	1	2
"RP4-758J24.6"	"RP4-758J24.6"	1	3
"CTD-2561J22.2"	"CTD-2561J22.2"	1	4
"PTCHD2"	"PTCHD2"	1	2
"RP6-201G10.2"	"RP6-201G10.2"	1	5
"AKR1C3"	"AKR1C3"	1	2
"RP11-286H14.8"	"RP11-286H14.8"	1	2
"DIO2"	"DIO2"	1	1
"KLHL24"	"KLHL24"	1	2
"C1QTNF2"	"C1QTNF2"	1	1
"RALY-AS1"	"RALY-AS1"	1	3
"RNF112"	"RNF112"	1	3
"CTC-301O7.4"	"CTC-301O7.4"	1	2
"RP11-617F23.1"	"RP11-617F23.1"	1	2
"ASMT"	"ASMT"	1	2
"WDR78"	"WDR78"	1	1
"TCAP"	"TCAP"	1	3
"AC074212.6"	"AC074212.6"	1	4
"KIRREL2"	"KIRREL2"	1	3
"AP1S2"	"AP1S2"	1	1
"MATN2"	"MATN2"	1	1
"GAS6"	"GAS6"	1	2
"TRIB2"	"TRIB2"	1	3
"AC006128.2"	"AC006128.2"	1	3
"CTA-268H5.14"	"CTA-268H5.14"	1	1
"RP11-309M7.1"	"RP11-309M7.1"	1	1
"RP11-435O5.5"	"RP11-435O5.5"	1	1
"MATN3"	"MATN3"	1	2
"RUNX1T1"	"RUNX1T1"	1	1
"RNU6-30P"	"RNU6-30P"	1	1
"LMF1-AS1"	"LMF1-AS1"	1	2
"HIST1H4D"	"HIST1H4D"	1	2
"RP11-229P13.19"	"RP11-229P13.19"	1	2
"LINC01277"	"LINC01277"	1	2
"CTA-212D2.2"	"CTA-212D2.2"	1	2
"RP4-695O20.1"	"RP4-695O20.1"	1	2
"RP11-475D10.4"	"RP11-475D10.4"	1	2
"RP5-858L17.1"	"RP5-858L17.1"	1	2
"CCDC33"	"CCDC33"	1	1
"RP13-33H18.1"	"RP13-33H18.1"	1	2
"RP11-173P15.10"	"RP11-173P15.10"	1	1
"DGAT2L7P"	"DGAT2L7P"	1	1
"THAP5P1"	"THAP5P1"	1	1
"AL591893.1"	"AL591893.1"	1	2
"AL353644.7"	"AL353644.7"	1	1
"HNRNPA1P33"	"HNRNPA1P33"	1	2
"RP4-751H13.7"	"RP4-751H13.7"	1	2
"STC1"	"STC1"	1	1
"TMPRSS11D"	"TMPRSS11D"	1	1
"DAND5"	"DAND5"	1	3
"FCF1P5"	"FCF1P5"	1	2
"CCDC162P"	"CCDC162P"	1	2
"RP11-357H14.16"	"RP11-357H14.16"	1	2
"PRR4"	"PRR4"	1	2
"RNU6-406P"	"RNU6-406P"	1	3
"LINC01096"	"LINC01096"	1	1
"APOBR"	"APOBR"	1	1
"RAB44"	"RAB44"	1	1
"FAM178B"	"FAM178B"	1	1
"XCL1"	"XCL1"	1	2
"KEL"	"KEL"	1	3
"ALOX5AP"	"ALOX5AP"	1	1
"RPL23P2"	"RPL23P2"	1	3
"PCDHB15"	"PCDHB15"	1	1
"RP11-453E17.4"	"RP11-453E17.4"	1	1
"RP11-927P21.4"	"RP11-927P21.4"	1	3
"EXTL1"	"EXTL1"	1	2
"MIR200B"	"MIR200B"	1	2
"FAM225A"	"FAM225A"	1	2
"TMEM176B"	"TMEM176B"	1	1
"AC004112.4"	"AC004112.4"	1	1
"RP11-1293J14.1"	"RP11-1293J14.1"	1	2
"LRRC3-AS1"	"LRRC3-AS1"	1	2
"SPX"	"SPX"	1	1
"LINC01269"	"LINC01269"	1	1
"RP11-526D8.7"	"RP11-526D8.7"	1	2
"PTGDS"	"PTGDS"	1	2
"SCRT1"	"SCRT1"	1	2
"RP11-179B2.2"	"RP11-179B2.2"	1	2
"RP5-1063M23.2"	"RP5-1063M23.2"	1	2
"RP11-459E5.1"	"RP11-459E5.1"	1	1
"CTD-2016O11.1"	"CTD-2016O11.1"	1	2
"LINC01094"	"LINC01094"	1	1
"DLG1-AS1"	"DLG1-AS1"	1	1
"ZNF461"	"ZNF461"	1	2
"CTC-459F4.1"	"CTC-459F4.1"	1	3
"RP11-326I19.2"	"RP11-326I19.2"	1	2
"RP5-1021I20.1"	"RP5-1021I20.1"	1	3
"PTX3"	"PTX3"	1	2
"CTD-2547L24.3"	"CTD-2547L24.3"	1	2
"RP11-248B24.1"	"RP11-248B24.1"	1	1
"ANPEP"	"ANPEP"	1	2
"AP000695.4"	"AP000695.4"	1	2
"RP11-439C15.5"	"RP11-439C15.5"	1	2
"RP11-727F15.13"	"RP11-727F15.13"	1	3
"KB-1836B5.1"	"KB-1836B5.1"	1	1
"PCP4L1"	"PCP4L1"	1	2
"RP11-175B9.3"	"RP11-175B9.3"	1	1
"MTND5P1"	"MTND5P1"	1	2
"RP11-254A24.2"	"RP11-254A24.2"	1	3
"RP11-1081L13.4"	"RP11-1081L13.4"	1	3
"RP11-329B9.4"	"RP11-329B9.4"	1	2
"GOLGA6L4"	"GOLGA6L4"	1	2
"PDCL3P4"	"PDCL3P4"	1	2
"PIWIL2"	"PIWIL2"	1	1
"PSMB8"	"PSMB8"	1	1
"TCN1"	"TCN1"	1	1
"RP11-161M6.2"	"RP11-161M6.2"	1	3
"FLJ12825"	"FLJ12825"	1	2
"ATG9B"	"ATG9B"	1	2
"CTD-2649C14.2"	"CTD-2649C14.2"	1	3
"CBR3-AS1"	"CBR3-AS1"	1	2
"CFB"	"CFB"	1	1
"RP11-495P10.10"	"RP11-495P10.10"	1	2
"CTD-2342J14.6"	"CTD-2342J14.6"	1	2
"PDLIM1P4"	"PDLIM1P4"	1	1
"TNRC6C-AS1"	"TNRC6C-AS1"	1	2
"ERAS"	"ERAS"	1	2
"MAFA-AS1"	"MAFA-AS1"	1	3
"RP11-455F5.6"	"RP11-455F5.6"	1	4
"AC078852.2"	"AC078852.2"	1	3
"AC004540.4"	"AC004540.4"	1	1
"RHOXF1-AS1"	"RHOXF1-AS1"	1	1
"RANP4"	"RANP4"	1	2
"DUOX2"	"DUOX2"	1	2
"TRIM31"	"TRIM31"	1	1
"RP11-61K9.3"	"RP11-61K9.3"	1	2
"RP11-728F11.4"	"RP11-728F11.4"	1	2
"RP11-177G23.2"	"RP11-177G23.2"	1	3
"RP11-350N15.4"	"RP11-350N15.4"	1	2
"AC131056.3"	"AC131056.3"	1	3
"NCCRP1"	"NCCRP1"	1	1
"LINC01402"	"LINC01402"	1	2
"TMEM27"	"TMEM27"	1	1
"DNAI1"	"DNAI1"	1	3
"AC011738.4"	"AC011738.4"	1	1
"GCNT4"	"GCNT4"	1	2
"CLIP3"	"CLIP3"	1	2
"CTD-2026K11.6"	"CTD-2026K11.6"	1	2
"HOXC6"	"HOXC6"	1	2
"EXD3"	"EXD3"	1	2
"ASIC4"	"ASIC4"	1	3
"AC074289.1"	"AC074289.1"	1	3
"RP11-166P13.3"	"RP11-166P13.3"	1	4
"RP3-508I15.19"	"RP3-508I15.19"	1	3
"RP11-164J13.1"	"RP11-164J13.1"	1	2
"PDCL2"	"PDCL2"	1	1
"RASSF4"	"RASSF4"	1	4
"HAPLN3"	"HAPLN3"	1	1
"ZNF603P"	"ZNF603P"	1	3
"RP11-158H5.8"	"RP11-158H5.8"	1	1
"SPACA4"	"SPACA4"	1	2
"GS1-259H13.2"	"GS1-259H13.2"	1	2
"SPTBN5"	"SPTBN5"	1	3
"ANKRD2"	"ANKRD2"	1	2
"CTD-2081C10.7"	"CTD-2081C10.7"	1	3
"FRMD6-AS1"	"FRMD6-AS1"	1	3
"ST20"	"ST20"	1	2
"RP11-429J17.8"	"RP11-429J17.8"	1	2
"TUBB8P12"	"TUBB8P12"	1	1
"RP11-923I11.6"	"RP11-923I11.6"	1	3
"BCRP3"	"BCRP3"	1	1
"KLHDC1"	"KLHDC1"	1	2
"MEI1"	"MEI1"	1	2
"RP11-465B22.8"	"RP11-465B22.8"	1	2
"HEXA-AS1"	"HEXA-AS1"	1	2
"RN7SL566P"	"RN7SL566P"	1	1
"CTD-2020K17.1"	"CTD-2020K17.1"	1	3
"CTD-2260A17.2"	"CTD-2260A17.2"	1	2
"MIR22HG"	"MIR22HG"	1	1
"GALNT13"	"GALNT13"	1	1
"RP11-108K3.2"	"RP11-108K3.2"	1	2
"NRSN2"	"NRSN2"	1	2
"LDLRAD2"	"LDLRAD2"	1	2
"RP11-228B15.4"	"RP11-228B15.4"	1	3
"AANAT"	"AANAT"	1	1
"RP11-23N2.4"	"RP11-23N2.4"	1	2
"IGF2-AS"	"IGF2-AS"	1	3
"ITGB6"	"ITGB6"	1	1
"IGSF5"	"IGSF5"	1	1
"SBSN"	"SBSN"	1	2
"RP4-655J12.4"	"RP4-655J12.4"	1	2
"EPSTI1"	"EPSTI1"	1	1
"AGGF1P1"	"AGGF1P1"	1	2
"RP11-73K9.2"	"RP11-73K9.2"	1	3
"REC8"	"REC8"	1	1
"ASIC3"	"ASIC3"	1	3
"HCLS1"	"HCLS1"	1	2
"RP11-626G11.1"	"RP11-626G11.1"	1	2
"PDGFA"	"PDGFA"	1	1
"LILRA6"	"LILRA6"	1	2
"TF"	"TF"	1	2
"AC092171.2"	"AC092171.2"	1	3
"HIST1H4H"	"HIST1H4H"	1	2
"SOCS1"	"SOCS1"	1	2
"RP11-267M23.4"	"RP11-267M23.4"	1	3
"SOX9-AS1"	"SOX9-AS1"	1	3
"POPDC2"	"POPDC2"	1	3
"OSGEPL1-AS1"	"OSGEPL1-AS1"	1	3
"MIR548AR"	"MIR548AR"	1	3
"CGB2"	"CGB2"	1	1
"PCSK4"	"PCSK4"	1	2
"MT-TY"	"MT-TY"	1	3
"BTBD19"	"BTBD19"	1	1
"LINC00685"	"LINC00685"	1	4
"RP11-54O7.18"	"RP11-54O7.18"	1	1
"RP1-151F17.2"	"RP1-151F17.2"	1	3
"WFDC1"	"WFDC1"	1	1
"COL11A2"	"COL11A2"	1	2
"HOXB5"	"HOXB5"	1	4
"RP11-27I1.6"	"RP11-27I1.6"	1	4
"SLCO1A2"	"SLCO1A2"	1	2
"IGFN1"	"IGFN1"	1	1
"RP11-631N16.2"	"RP11-631N16.2"	1	2
"MYO15B"	"MYO15B"	1	1
"SMIM10L2A"	"SMIM10L2A"	1	2
"FEZF1"	"FEZF1"	1	1
"ELF5"	"ELF5"	1	2
"HOXC4"	"HOXC4"	1	2
"RNASE1"	"RNASE1"	1	1
"MTND6P21"	"MTND6P21"	1	1
"FAM209A"	"FAM209A"	1	1
"TRPV4"	"TRPV4"	1	1
"ABCC3"	"ABCC3"	1	2
"RP5-902P8.10"	"RP5-902P8.10"	1	2
"MT-ND6"	"MT-ND6"	1	4
"ISG20"	"ISG20"	1	1
"LINC00672"	"LINC00672"	1	2
"CTD-3051D23.1"	"CTD-3051D23.1"	1	4
"HSD17B3"	"HSD17B3"	1	3
"RP11-285J16.1"	"RP11-285J16.1"	1	3
"PLXNB3"	"PLXNB3"	1	1
"PRUNE2"	"PRUNE2"	1	1
"BCYRN1"	"BCYRN1"	1	3
"ACMSD"	"ACMSD"	1	1
"GNG12-AS1"	"GNG12-AS1"	1	2
"RSL24D1P6"	"RSL24D1P6"	1	1
"RP11-434H6.7"	"RP11-434H6.7"	1	3
"WDR86"	"WDR86"	1	1
"FCGRT"	"FCGRT"	1	1
"RP11-692D12.1"	"RP11-692D12.1"	1	2
"RP5-1165K10.2"	"RP5-1165K10.2"	1	3
"AP000432.1"	"AP000432.1"	1	3
"AC005306.3"	"AC005306.3"	1	3
"GCNT2"	"GCNT2"	1	2
"TTLL10"	"TTLL10"	1	2
"RP11-78C3.1"	"RP11-78C3.1"	1	3
"RP3-406P24.5"	"RP3-406P24.5"	1	3
"KCNC1"	"KCNC1"	1	2
"LINC00475"	"LINC00475"	1	3
"SCARF1"	"SCARF1"	1	2
"NWD1"	"NWD1"	1	1
"RP11-707P17.2"	"RP11-707P17.2"	1	2
"FOXF1"	"FOXF1"	1	1
"NLGN3"	"NLGN3"	1	2
"TLR10"	"TLR10"	1	2
"RP11-147L13.8"	"RP11-147L13.8"	1	1
"EFEMP2"	"EFEMP2"	1	3
"RP11-285F7.2"	"RP11-285F7.2"	1	3
"RP4-740C4.7"	"RP4-740C4.7"	1	4
"STX16-NPEPL1"	"STX16-NPEPL1"	1	2
"RP11-66N11.8"	"RP11-66N11.8"	1	2
"MIR762HG"	"MIR762HG"	1	3
"LBX2"	"LBX2"	1	2
"RP11-34F20.7"	"RP11-34F20.7"	1	2
"RP11-493E12.3"	"RP11-493E12.3"	1	2
"LINC00926"	"LINC00926"	1	2
"LCTL"	"LCTL"	1	3
"CTC-336P14.1"	"CTC-336P14.1"	1	3
"CFLAR"	"CFLAR"	1	1
"ERAP2"	"ERAP2"	1	1
"RP4-539M6.20"	"RP4-539M6.20"	1	2
"RP11-284F21.9"	"RP11-284F21.9"	1	4
"RP11-345P4.6"	"RP11-345P4.6"	1	2
"RP11-923I11.5"	"RP11-923I11.5"	1	3
"TMEM262"	"TMEM262"	1	3
"FAM167B"	"FAM167B"	1	3
"HOGA1"	"HOGA1"	1	2
"COL1A1"	"COL1A1"	1	2
"CTD-2228K2.7"	"CTD-2228K2.7"	1	2
"LDB3"	"LDB3"	1	3
"BEST4"	"BEST4"	1	1
"PCP2"	"PCP2"	1	4
"PCAT6"	"PCAT6"	1	2
"RP11-661A12.12"	"RP11-661A12.12"	1	1
"AC090954.5"	"AC090954.5"	1	3
"ADAMTS10"	"ADAMTS10"	1	2
"ITGA9-AS1"	"ITGA9-AS1"	1	2
"RAB41"	"RAB41"	1	4
"CDRT4"	"CDRT4"	1	2
"RP11-796E10.1"	"RP11-796E10.1"	1	2
"HLA-B"	"HLA-B"	1	1
"CCDC153"	"CCDC153"	1	3
"RP11-22P6.2"	"RP11-22P6.2"	1	3
"LY6G5C"	"LY6G5C"	1	2
"AC005387.3"	"AC005387.3"	1	3
"NEXN"	"NEXN"	1	2
"RP11-465B22.3"	"RP11-465B22.3"	1	2
"GSTM2"	"GSTM2"	1	2
"KIF12"	"KIF12"	1	2
"PADI1"	"PADI1"	1	1
"RP5-1153D9.5"	"RP5-1153D9.5"	1	1
"FANK1"	"FANK1"	1	4
"F10"	"F10"	1	1
"CTC-1337H24.4"	"CTC-1337H24.4"	1	3
"PYROXD2"	"PYROXD2"	1	3
"QRFP"	"QRFP"	1	1
"PAX8-AS1"	"PAX8-AS1"	1	2
"ABHD11"	"ABHD11"	1	1
"VWA2"	"VWA2"	1	3
"HPX"	"HPX"	1	2
"RELL2"	"RELL2"	1	1
"SLC22A17"	"SLC22A17"	1	2
"CELF4"	"CELF4"	1	2
"RNU5B-2P"	"RNU5B-2P"	1	4
"TMEM91"	"TMEM91"	1	3
"RP11-521I2.3"	"RP11-521I2.3"	1	2
"HOXC8"	"HOXC8"	1	2
"SCGB1B2P"	"SCGB1B2P"	1	3
"WFDC10B"	"WFDC10B"	1	3
"AC114498.1"	"AC114498.1"	1	2
"AGER"	"AGER"	1	3
"TSPAN13"	"TSPAN13"	1	1
"AP001429.1"	"AP001429.1"	1	1
"LRRC16B"	"LRRC16B"	1	2
"SLC4A5"	"SLC4A5"	1	1
"RP11-54O7.16"	"RP11-54O7.16"	1	2
"AC006042.6"	"AC006042.6"	1	2
"PAX2"	"PAX2"	1	2
"HLA-DOB"	"HLA-DOB"	1	1
"COL4A3"	"COL4A3"	1	2
"APOL2"	"APOL2"	1	1
"TSPAN8"	"TSPAN8"	1	3
"TFPI"	"TFPI"	1	1
"ZNF837"	"ZNF837"	1	3
"AC004932.1"	"AC004932.1"	1	4
"RTKN2"	"RTKN2"	1	1
"MT-TE"	"MT-TE"	1	3
"VWA5B2"	"VWA5B2"	1	2
"SLC44A5"	"SLC44A5"	1	2
"BTN3A1"	"BTN3A1"	1	1
"LINC00982"	"LINC00982"	1	2
"BCL6"	"BCL6"	1	3
"BMP4"	"BMP4"	1	1
"PHLDB1"	"PHLDB1"	1	1
"SPDYE18"	"SPDYE18"	1	2
"LINC01534"	"LINC01534"	1	3
"RP11-829H16.3"	"RP11-829H16.3"	1	2
"GRIN2C"	"GRIN2C"	1	2
"TMEM158"	"TMEM158"	1	2
"SKIDA1"	"SKIDA1"	1	3
"HTR7P1"	"HTR7P1"	1	2
"EBF4"	"EBF4"	1	3
"CTC-215O4.4"	"CTC-215O4.4"	1	1
"FAM229A"	"FAM229A"	1	4
"CTA-228A9.3"	"CTA-228A9.3"	1	2
"CCDC64B"	"CCDC64B"	1	1
"CPED1"	"CPED1"	1	1
"PCSK5"	"PCSK5"	1	2
"RP1-244F24.1"	"RP1-244F24.1"	1	2
"GMDS-AS1"	"GMDS-AS1"	1	3
"TBC1D29"	"TBC1D29"	1	1
"RP11-51J9.6"	"RP11-51J9.6"	1	1
"MYZAP"	"MYZAP"	1	1
"RN7SL834P"	"RN7SL834P"	1	1
"AS3MT"	"AS3MT"	1	2
"C1orf204"	"C1orf204"	1	3
"SMPX"	"SMPX"	1	2
"DSG3"	"DSG3"	1	1
"OLAH"	"OLAH"	1	2
"FO538757.3"	"FO538757.3"	1	2
"PTPN22"	"PTPN22"	1	1
"RNU1-67P"	"RNU1-67P"	1	2
"STMND1"	"STMND1"	1	1
"LINC01411"	"LINC01411"	1	2
"VN1R51P"	"VN1R51P"	1	3
"RP11-434D9.1"	"RP11-434D9.1"	1	2
"ALPK2"	"ALPK2"	1	1
"MIR6768"	"MIR6768"	1	3
"RP11-440G9.1"	"RP11-440G9.1"	1	3
"EPS8L3"	"EPS8L3"	1	1
"RP11-15F12.6"	"RP11-15F12.6"	1	1
"RP11-488C13.1"	"RP11-488C13.1"	1	1
"RP3-404F18.5"	"RP3-404F18.5"	1	2
"CRB2"	"CRB2"	1	2
"HIPK1-AS1"	"HIPK1-AS1"	1	2
"RPL35P5"	"RPL35P5"	1	1
"RGPD2"	"RGPD2"	1	1
"RP11-443B7.1"	"RP11-443B7.1"	1	2
"MIR499A"	"MIR499A"	1	3
"MEG9"	"MEG9"	1	2
"HBD"	"HBD"	1	1
"RP11-809N8.4"	"RP11-809N8.4"	1	1
"RP11-803B1.8"	"RP11-803B1.8"	1	2
"CTD-2201G3.1"	"CTD-2201G3.1"	1	1
"DYNLL1P4"	"DYNLL1P4"	1	2
"RP11-327J17.7"	"RP11-327J17.7"	1	1
"PAGE2B"	"PAGE2B"	1	1
"PTPN7"	"PTPN7"	1	3
"OR51J1"	"OR51J1"	1	3
"RP11-55L4.1"	"RP11-55L4.1"	1	2
"PAGE2"	"PAGE2"	1	1
"AC016723.4"	"AC016723.4"	1	1
"RP11-326G21.1"	"RP11-326G21.1"	1	1
"AC024560.2"	"AC024560.2"	1	3
"PVRL3-AS1"	"PVRL3-AS1"	1	2
"PNCK"	"PNCK"	1	2
"RP11-834C11.7"	"RP11-834C11.7"	1	1
"U47924.32"	"U47924.32"	1	3
"CTSS"	"CTSS"	1	2
